Year,Week,Position,Rank,Player,Field Goals,Field Goal Attempts,Percentage,Longest Kick,Kicks below 20,Kicks from 20-29,Kicks from 30-39,Kicks from 40-49,50+,Extra Points Made,Extra Point Attempts,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Extra Points Attempted
2019,12,K,19,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,18.5%,6
2019,12,K,20,Matt Gay (LAR),1,1,100.0,32,0,0,1,0,0,2,,1,5.0,5.0,98.5%,5
2019,12,K,21,Jason Myers (SEA),1,1,100.0,24,0,1,0,0,0,2,,1,5.0,5.0,0.7%,2
2019,12,K,22,Adam Vinatieri (FA),1,1,100.0,36,0,0,1,0,0,2,,1,5.0,5.0,0.2%,2
2019,12,K,23,Daniel Carlson (LV),1,2,50.0,48,0,0,0,1,0,0,,1,4.0,4.0,92.0%,0
2019,12,K,24,Brandon McManus (DEN),1,1,100.0,45,0,0,0,1,0,0,,1,4.0,4.0,86.4%,0
2019,12,K,25,Randy Bullock (TEN),1,1,100.0,27,0,1,0,0,0,1,,1,4.0,4.0,1.0%,1
2019,12,K,26,Jake Elliott (PHI),1,1,100.0,28,0,1,0,0,0,0,,1,3.0,3.0,26.1%,0
2019,12,K,27,Aldrick Rosas (FA),0,2,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2019,12,K,28,Mason Crosby (GB),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,3.7%,0
2019,12,K,29,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,13,K,1,Wil Lutz (NO),4,4,100.0,47,0,1,0,3,0,2,,1,17.0,17.0,3.8%,2
2019,13,K,2,Brandon McManus (DEN),3,3,100.0,53,0,0,1,0,2,2,,1,15.0,15.0,86.4%,2
2019,13,K,3,Jason Sanders (MIA),1,1,100.0,51,0,0,0,0,1,2,,1,14.1,14.1,1.5%,3
2019,13,K,4,Jason Myers (SEA),3,3,100.0,36,0,2,1,0,0,4,,1,13.0,13.0,0.7%,4
2019,13,K,5,Jake Elliott (PHI),3,4,75.0,48,0,0,1,2,0,2,,1,13.0,13.0,26.1%,2
2019,13,K,6,Dustin Hopkins (LAC),3,4,75.0,42,0,1,1,1,0,2,,1,12.0,12.0,10.4%,2
2019,13,K,7,Greg Zuerlein (NYJ),2,3,66.7,33,0,1,1,0,0,4,,1,10.0,10.0,0.7%,4
2019,13,K,8,Harrison Butker (KC),1,1,100.0,50,0,0,0,0,1,5,,1,10.0,10.0,96.6%,5
2019,13,K,9,Justin Tucker (BAL),2,2,100.0,49,0,0,1,1,0,2,,1,9.0,9.0,99.7%,2
2019,13,K,10,Michael Badgley (FA),2,3,66.7,46,0,0,1,1,0,2,,1,9.0,9.0,0.0%,2
2019,13,K,11,Stephen Hauschka (FA),2,3,66.7,41,0,1,0,1,0,2,,1,9.0,9.0,0.0%,3
2019,13,K,12,Randy Bullock (TEN),2,3,66.7,47,0,1,0,1,0,2,,1,9.0,9.0,1.0%,2
2019,13,K,13,Matt Prater (ARI),2,2,100.0,25,0,2,0,0,0,2,,1,8.0,8.0,74.8%,2
2019,13,K,14,Matt Gay (LAR),2,2,100.0,37,0,1,1,0,0,2,,1,8.0,8.0,98.5%,2
2019,13,K,15,Aldrick Rosas (FA),2,2,100.0,45,0,1,0,1,0,1,,1,8.0,8.0,0.0%,1
2019,13,K,16,Chris Boswell (PIT),2,2,100.0,39,0,1,1,0,0,2,,1,8.0,8.0,9.5%,2
2019,13,K,17,Mason Crosby (GB),1,1,100.0,47,0,0,0,1,0,4,,1,8.0,8.0,3.7%,4
2019,13,K,18,Younghoe Koo (ATL),2,3,66.7,45,0,0,0,2,0,0,,1,8.0,8.0,15.6%,1
2019,13,K,19,Ryan Succop (TB),1,1,100.0,31,0,0,1,0,0,4,,1,7.0,7.0,18.5%,4
2019,13,K,20,Dan Bailey (FA),1,1,100.0,47,0,0,0,1,0,3,,1,7.0,7.0,0.0%,4
2019,13,K,21,Austin Seibert (DET),2,2,100.0,34,0,0,2,0,0,1,,1,7.0,7.0,0.5%,1
2019,13,K,22,Sam Ficken (FA),2,2,100.0,42,0,0,1,1,0,0,,1,7.0,7.0,0.0%,0
2019,13,K,23,Eddy Pineiro (FA),1,1,100.0,30,0,0,1,0,0,3,,1,6.0,6.0,0.1%,3
2019,13,K,24,Robbie Gould (SF),1,2,50.0,32,0,0,1,0,0,2,,1,5.0,5.0,14.5%,2
2019,13,K,25,Adam Vinatieri (FA),1,4,25.0,28,0,1,0,0,0,2,,1,5.0,5.0,0.2%,2
2019,13,K,26,Josh Lambo (FA),1,1,100.0,53,0,0,0,0,1,0,,1,5.0,5.0,0.1%,0
2019,13,K,27,Kai Forbath (LAR),1,1,100.0,23,0,1,0,0,0,1,,1,4.0,4.0,0.0%,2
2019,13,K,28,Ka'imi Fairbairn (HOU),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.3%,4
2019,13,K,29,Joey Slye (WAS),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,1.0%,3
2019,13,K,30,Daniel Carlson (LV),1,2,50.0,34,0,0,1,0,0,0,,1,3.0,3.0,92.0%,1
2019,13,K,31,Zane Gonzalez (CAR),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.6%,1
2019,13,K,32,Brett Maher (DAL),0,2,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,2.3%,1
2019,13,K,33,Ryan Santoso (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.2%,0
2019,13,K,34,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,13,K,35,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,14,K,1,Jason Sanders (MIA),7,8,87.5,53,0,3,2,1,1,0,,1,24.0,24.0,1.5%,0
2019,14,K,2,Younghoe Koo (ATL),4,4,100.0,50,0,1,2,0,1,4,,1,18.0,18.0,15.6%,4
2019,14,K,3,Randy Bullock (TEN),4,4,100.0,46,0,1,1,2,0,1,,1,15.0,15.0,1.0%,1
2019,14,K,4,Robbie Gould (SF),2,2,100.0,41,0,0,1,1,0,6,,1,13.0,13.0,14.5%,6
2019,14,K,5,Harrison Butker (KC),3,3,100.0,48,0,0,1,2,0,2,,1,13.0,13.0,96.6%,2
2019,14,K,6,Wil Lutz (NO),2,2,100.0,55,0,0,0,1,1,4,,1,13.0,13.0,3.8%,4
2019,14,K,7,Sam Ficken (FA),3,3,100.0,44,0,0,1,2,0,1,,1,12.0,12.0,0.0%,2
2019,14,K,8,Chase McLaughlin (FA),2,3,66.7,50,1,0,0,0,1,3,,1,11.0,11.0,0.0%,3
2019,14,K,9,Chris Boswell (PIT),3,3,100.0,37,0,1,2,0,0,2,,1,11.0,11.0,9.5%,2
2019,14,K,10,Stephen Hauschka (FA),3,3,100.0,48,0,0,1,2,0,0,,1,11.0,11.0,0.0%,0
2019,14,K,11,Austin Seibert (DET),2,2,100.0,53,0,0,1,0,1,3,,1,11.0,11.0,0.5%,3
2019,14,K,12,Michael Badgley (FA),1,1,100.0,40,0,0,0,1,0,6,,1,10.0,10.0,0.0%,6
2019,14,K,13,Dan Bailey (FA),2,2,100.0,50,0,1,0,0,1,2,,1,10.0,10.0,0.0%,2
2019,14,K,14,Joey Slye (WAS),2,2,100.0,46,0,0,0,2,0,2,,1,10.0,10.0,1.0%,2
2019,14,K,15,Matt Gay (LAR),1,1,100.0,44,0,0,0,1,0,5,,1,9.0,9.0,98.5%,5
2019,14,K,16,Mason Crosby (GB),2,2,100.0,33,0,0,2,0,0,2,,1,8.0,8.0,3.7%,2
2019,14,K,17,Brandon McManus (DEN),1,1,100.0,36,0,0,1,0,0,5,,1,8.0,8.0,86.4%,5
2019,14,K,18,Ka'imi Fairbairn (HOU),1,1,100.0,54,0,0,0,0,1,3,,1,8.0,8.0,0.3%,3
2019,14,K,19,Eddy Pineiro (FA),1,1,100.0,36,0,0,1,0,0,4,,1,7.0,7.0,0.1%,4
2019,14,K,20,Brett Maher (DAL),1,2,50.0,31,0,0,1,0,0,3,,1,6.0,6.0,2.3%,3
2019,14,K,21,Justin Tucker (BAL),1,1,100.0,36,0,0,1,0,0,3,,1,6.0,6.0,99.7%,3
2019,14,K,22,Ryan Succop (TB),0,1,0.0,0,0,0,0,0,0,6,,1,6.0,6.0,18.5%,6
2019,14,K,23,Jason Myers (SEA),2,2,100.0,39,0,0,2,0,0,0,,1,6.0,6.0,0.7%,1
2019,14,K,24,Zane Gonzalez (CAR),1,1,100.0,30,0,0,1,0,0,2,,1,5.0,5.0,0.6%,2
2019,14,K,25,Jake Elliott (PHI),1,2,50.0,34,0,0,1,0,0,2,,1,5.0,5.0,26.1%,2
2019,14,K,26,Aldrick Rosas (FA),1,1,100.0,34,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2019,14,K,27,Dustin Hopkins (LAC),1,1,100.0,52,0,0,0,0,1,0,,1,5.0,5.0,10.4%,1
2019,14,K,28,Nick Folk (NE),1,2,50.0,29,0,1,0,0,0,1,,1,4.0,4.0,86.1%,1
2019,14,K,29,Josh Lambo (FA),1,1,100.0,26,0,1,0,0,0,1,,1,4.0,4.0,0.1%,1
2019,14,K,30,Greg Zuerlein (NYJ),0,1,0.0,0,0,0,0,0,0,4,,1,4.0,4.0,0.7%,4
2019,14,K,31,Daniel Carlson (LV),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,92.0%,3
2019,14,K,32,Matt Prater (ARI),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,74.8%,1
2019,14,K,33,Ryan Santoso (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.2%,0
2019,14,K,34,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,14,K,35,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,15,K,1,Kai Forbath (LAR),3,3,100.0,50,0,0,0,2,1,5,,1,18.0,18.0,0.0%,5
2019,15,K,2,Dan Bailey (FA),4,4,100.0,44,0,2,1,1,0,3,,1,16.0,16.0,0.0%,4
2019,15,K,3,Nick Folk (NE),2,2,100.0,46,0,0,0,2,0,4,,1,12.0,12.0,86.1%,4
2019,15,K,4,Robbie Gould (SF),3,3,100.0,46,0,1,0,2,0,1,,1,12.0,12.0,14.5%,2
2019,15,K,5,Dustin Hopkins (LAC),2,2,100.0,53,0,0,0,1,1,3,,1,12.0,12.0,10.4%,3
2019,15,K,6,Harrison Butker (KC),3,3,100.0,44,0,2,0,1,0,0,,1,10.0,10.0,96.6%,0
2019,15,K,7,Daniel Carlson (LV),3,4,75.0,34,0,1,2,0,0,1,,1,10.0,10.0,92.0%,1
2019,15,K,8,Wil Lutz (NO),2,2,100.0,33,0,1,1,0,0,4,,1,10.0,10.0,3.8%,4
2019,15,K,9,Josh Lambo (FA),2,2,100.0,43,0,1,0,1,0,2,,1,9.0,9.0,0.1%,2
2019,15,K,10,Matt Gay (LAR),1,2,50.0,46,0,0,0,1,0,5,,1,9.0,9.0,98.5%,5
2019,15,K,11,Jason Sanders (MIA),2,3,66.7,47,0,1,0,1,0,2,,1,9.0,9.0,1.5%,2
2019,15,K,12,Joey Slye (WAS),1,1,100.0,52,0,0,0,0,1,3,,1,8.0,8.0,1.0%,3
2019,15,K,13,Zane Gonzalez (CAR),1,1,100.0,21,0,1,0,0,0,5,,1,8.0,8.0,0.6%,5
2019,15,K,14,Randy Bullock (TEN),2,2,100.0,48,0,0,1,1,0,1,,1,8.0,8.0,1.0%,1
2019,15,K,15,Austin Seibert (DET),1,2,50.0,44,0,0,0,1,0,3,,1,7.0,7.0,0.5%,3
2019,15,K,16,Eddy Pineiro (FA),2,2,100.0,30,0,1,1,0,0,1,,1,7.0,7.0,0.1%,1
2019,15,K,17,Jake Elliott (PHI),1,1,100.0,25,0,1,0,0,0,4,,1,7.0,7.0,26.1%,4
2019,15,K,18,Younghoe Koo (ATL),1,1,100.0,43,0,0,0,1,0,2,,1,6.0,6.0,15.6%,2
2019,15,K,19,Ka'imi Fairbairn (HOU),1,1,100.0,29,0,1,0,0,0,3,,1,6.0,6.0,0.3%,3
2019,15,K,20,Matt Prater (ARI),1,1,100.0,44,0,0,0,1,0,2,,1,6.0,6.0,74.8%,2
2019,15,K,21,Jason Myers (SEA),1,1,100.0,30,0,0,1,0,0,3,,1,6.0,6.0,0.7%,4
2019,15,K,22,Stephen Hauschka (FA),1,1,100.0,36,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2019,15,K,23,Chris Boswell (PIT),1,1,100.0,49,0,0,0,1,0,1,,1,5.0,5.0,9.5%,1
2019,15,K,24,Michael Badgley (FA),1,1,100.0,41,0,0,0,1,0,1,,1,5.0,5.0,0.0%,1
2019,15,K,25,Aldrick Rosas (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.0%,5
2019,15,K,26,Justin Tucker (BAL),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,99.7%,5
2019,15,K,27,Mason Crosby (GB),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,3.7%,3
2019,15,K,28,Ryan Succop (TB),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,18.5%,3
2019,15,K,29,Brandon McManus (DEN),1,1,100.0,32,0,0,1,0,0,0,,1,3.0,3.0,86.4%,0
2019,15,K,30,Greg Zuerlein (NYJ),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.7%,1
2019,15,K,31,Chase McLaughlin (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,1
2019,15,K,32,Sam Ficken (FA),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,2
2019,15,K,33,Ryan Santoso (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.2%,0
2019,15,K,34,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,15,K,35,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,16,K,1,Sam Ficken (FA),3,3,100.0,54,0,0,1,1,1,1,,1,13.0,13.0,0.0%,1
2019,16,K,2,Nick Folk (NE),3,3,100.0,51,0,1,1,0,1,1,,1,12.0,12.0,86.1%,1
2019,16,K,3,Kai Forbath (LAR),3,3,100.0,49,0,0,1,2,0,0,,1,11.0,11.0,0.0%,0
2019,16,K,4,Matt Gay (LAR),2,3,66.7,50,0,0,0,1,1,2,,1,11.0,11.0,98.5%,2
2019,16,K,5,Ka'imi Fairbairn (HOU),3,3,100.0,37,0,1,2,0,0,2,,1,11.0,11.0,0.3%,2
2019,16,K,6,Robbie Gould (SF),2,2,100.0,33,0,1,1,0,0,4,,1,10.0,10.0,14.5%,4
2019,16,K,7,Mason Crosby (GB),3,3,100.0,42,1,0,1,1,0,0,,1,10.0,10.0,3.7%,1
2019,16,K,8,Harrison Butker (KC),2,2,100.0,56,0,0,1,0,1,2,,1,10.0,10.0,96.6%,3
2019,16,K,9,Zane Gonzalez (CAR),2,3,66.7,46,0,1,0,1,0,3,,1,10.0,10.0,0.6%,3
2019,16,K,10,Wil Lutz (NO),1,1,100.0,47,0,0,0,1,0,5,,1,9.0,9.0,3.8%,5
2019,16,K,11,Greg Zuerlein (NYJ),1,2,50.0,52,0,0,0,0,1,4,,1,9.0,9.0,0.7%,4
2019,16,K,12,Brandon McManus (DEN),2,2,100.0,34,0,1,1,0,0,3,,1,9.0,9.0,86.4%,3
2019,16,K,13,Randy Bullock (TEN),2,2,100.0,57,0,1,0,0,1,1,,1,9.0,9.0,1.0%,1
2019,16,K,14,Jason Myers (SEA),2,2,100.0,51,0,0,1,0,1,1,,1,9.0,9.0,0.7%,1
2019,16,K,15,Chase McLaughlin (FA),1,1,100.0,35,0,0,1,0,0,5,,1,8.0,8.0,0.0%,5
2019,16,K,16,Jason Sanders (MIA),1,2,50.0,37,0,0,1,0,0,5,,1,8.0,8.0,1.5%,5
2019,16,K,17,Joey Slye (WAS),2,2,100.0,50,0,1,0,0,1,0,,1,8.0,8.0,1.0%,0
2019,16,K,18,Josh Lambo (FA),2,2,100.0,40,0,1,0,1,0,0,,1,7.0,7.0,0.1%,0
2019,16,K,19,Justin Tucker (BAL),1,1,100.0,31,0,0,1,0,0,4,,1,7.0,7.0,99.7%,4
2019,16,K,20,Daniel Carlson (LV),1,1,100.0,48,0,0,0,1,0,3,,1,7.0,7.0,92.0%,3
2019,16,K,21,Younghoe Koo (ATL),1,2,50.0,23,0,1,0,0,0,3,,1,6.0,6.0,15.6%,3
2019,16,K,22,Stephen Hauschka (FA),1,1,100.0,35,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2019,16,K,23,Dustin Hopkins (LAC),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,10.4%,5
2019,16,K,24,Michael Badgley (FA),1,1,100.0,27,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2019,16,K,25,Matt Prater (ARI),1,1,100.0,26,0,1,0,0,0,2,,1,5.0,5.0,74.8%,2
2019,16,K,26,Jake Elliott (PHI),1,3,33.3,36,0,0,1,0,0,2,,1,5.0,5.0,26.1%,2
2019,16,K,27,Aldrick Rosas (FA),0,1,0.0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2019,16,K,28,Chris Boswell (PIT),1,1,100.0,49,0,0,0,1,0,1,,1,5.0,5.0,9.5%,1
2019,16,K,29,Austin Seibert (DET),1,1,100.0,47,0,0,0,1,0,0,,1,4.0,4.0,0.5%,1
2019,16,K,30,Eddy Pineiro (FA),1,1,100.0,46,0,0,0,1,0,0,,1,4.0,4.0,0.1%,0
2019,16,K,31,Greg Joseph (MIN),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,28.7%,4
2019,16,K,32,Dan Bailey (FA),1,1,100.0,23,0,1,0,0,0,1,,1,4.0,4.0,0.0%,1
2019,16,K,33,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,16,K,34,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,17,K,1,Kai Forbath (LAR),4,4,100.0,48,0,1,0,3,0,5,,1,20.0,20.0,0.0%,5
2019,17,K,2,Younghoe Koo (ATL),5,5,100.0,45,0,1,2,2,0,1,,1,18.0,18.0,15.6%,1
2019,17,K,3,Justin Tucker (BAL),4,4,100.0,47,0,1,0,3,0,2,,1,17.0,17.0,99.7%,2
2019,17,K,4,Josh Lambo (FA),3,3,100.0,56,0,1,0,0,2,3,,1,16.0,16.0,0.1%,3
2019,17,K,5,Brandon McManus (DEN),3,4,75.0,51,0,0,0,2,1,1,,1,14.0,14.0,86.4%,1
2019,17,K,6,Dan Bailey (FA),4,4,100.0,39,0,0,4,0,0,1,,1,13.0,13.0,0.0%,1
2019,17,K,7,Eddy Pineiro (FA),4,4,100.0,34,0,2,2,0,0,1,,1,13.0,13.0,0.1%,1
2019,17,K,8,Jake Elliott (PHI),2,2,100.0,50,0,0,1,0,1,4,,1,12.0,12.0,26.1%,4
2019,17,K,9,Mason Crosby (GB),3,4,75.0,40,0,0,2,1,0,2,,1,12.0,12.0,3.7%,2
2019,17,K,10,Dustin Hopkins (LAC),3,3,100.0,42,0,1,1,1,0,1,,1,11.0,11.0,10.4%,1
2019,17,K,11,Matt Prater (ARI),2,2,100.0,56,0,0,0,1,1,2,,1,11.0,11.0,74.8%,2
2019,17,K,12,Randy Bullock (TEN),2,2,100.0,47,0,0,0,2,0,3,,1,11.0,11.0,1.0%,4
2019,17,K,13,Chase McLaughlin (FA),2,2,100.0,50,0,1,0,0,1,2,,1,10.0,10.0,0.0%,2
2019,17,K,14,Robbie Gould (SF),2,2,100.0,47,0,0,1,1,0,2,,1,9.0,9.0,14.5%,2
2019,17,K,15,Jason Sanders (MIA),2,2,100.0,32,0,1,1,0,0,3,,1,9.0,9.0,1.5%,3
2019,17,K,16,Daniel Carlson (LV),3,4,75.0,33,0,2,1,0,0,0,,1,9.0,9.0,92.0%,0
2019,17,K,17,Sam Ficken (FA),2,4,50.0,47,0,0,1,1,0,1,,1,8.0,8.0,0.0%,1
2019,17,K,18,Greg Zuerlein (NYJ),1,2,50.0,47,0,0,0,1,0,4,,1,8.0,8.0,0.7%,4
2019,17,K,19,Harrison Butker (KC),1,1,100.0,40,0,0,0,1,0,4,,1,8.0,8.0,96.6%,4
2019,17,K,20,Austin Seibert (DET),1,1,100.0,42,0,0,0,1,0,2,,1,6.0,6.0,0.5%,3
2019,17,K,21,Stephen Hauschka (FA),2,2,100.0,29,0,2,0,0,0,0,,1,6.0,6.0,0.0%,0
2019,17,K,22,Zane Gonzalez (CAR),1,1,100.0,31,0,0,1,0,0,3,,1,6.0,6.0,0.6%,3
2019,17,K,23,Nick Folk (NE),1,1,100.0,25,0,1,0,0,0,3,,1,6.0,6.0,86.1%,3
2019,17,K,24,Wil Lutz (NO),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,3.8%,6
2019,17,K,25,Aldrick Rosas (FA),1,1,100.0,37,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2019,17,K,26,Greg Joseph (MIN),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,28.7%,5
2019,17,K,27,Chris Boswell (PIT),1,1,100.0,26,0,1,0,0,0,1,,1,4.0,4.0,9.5%,1
2019,17,K,28,Joey Slye (WAS),1,1,100.0,23,0,1,0,0,0,1,,1,4.0,4.0,1.0%,1
2019,17,K,29,Michael Badgley (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2019,17,K,30,Jason Myers (SEA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.7%,3
2019,17,K,31,Matt Gay (LAR),0,3,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,98.5%,2
2019,17,K,32,Ka'imi Fairbairn (HOU),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.3%,2
2019,17,K,33,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,17,K,34,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2020,1,K,1,Matt Prater (ARI),3,4,75.0,44,0,1,1,1,0,2,,1,12.0,12.0,74.8%,2
2020,1,K,2,Mason Crosby (GB),2,2,100.0,43,0,0,1,1,0,5,,1,12.0,12.0,3.7%,5
2020,1,K,3,Josh Lambo (FA),2,2,100.0,50,0,0,0,1,1,3,,1,12.0,12.0,0.1%,3
2020,1,K,4,Joey Slye (WAS),3,3,100.0,47,0,0,1,2,0,1,,1,12.0,12.0,1.0%,2
2020,1,K,5,Daniel Carlson (LV),2,2,100.0,54,0,1,0,0,1,4,,1,12.0,12.0,92.0%,4
2020,1,K,6,Michael Badgley (FA),3,4,75.0,43,0,2,0,1,0,1,,1,11.0,11.0,0.0%,1
2020,1,K,7,Randy Bullock (TEN),2,3,66.7,50,0,0,0,1,1,1,,1,10.0,10.0,1.0%,1
2020,1,K,8,Wil Lutz (NO),2,2,100.0,29,0,2,0,0,0,4,,1,10.0,10.0,3.8%,4
2020,1,K,9,Robbie Gould (SF),2,2,100.0,52,0,1,0,0,1,2,,1,10.0,10.0,14.5%,2
2020,1,K,10,Dustin Hopkins (LAC),2,3,66.7,40,0,0,1,1,0,3,,1,10.0,10.0,10.4%,3
2020,1,K,11,Harrison Butker (KC),2,2,100.0,29,1,1,0,0,0,4,,1,10.0,10.0,96.6%,4
2020,1,K,12,Cairo Santos (CHI),2,2,100.0,35,0,1,1,0,0,3,,1,9.0,9.0,0.9%,3
2020,1,K,13,Younghoe Koo (ATL),2,2,100.0,49,0,0,0,2,0,1,,1,9.0,9.0,15.6%,2
2020,1,K,14,Chris Boswell (PIT),2,2,100.0,41,0,0,1,1,0,2,,1,9.0,9.0,9.5%,3
2020,1,K,15,Jason Myers (SEA),1,1,100.0,42,0,0,0,1,0,5,,1,9.0,9.0,0.7%,5
2020,1,K,16,Justin Tucker (BAL),1,1,100.0,41,0,0,0,1,0,5,,1,9.0,9.0,99.7%,5
2020,1,K,17,Tyler Bass (BUF),2,4,50.0,22,1,1,0,0,0,3,,1,9.0,9.0,83.6%,3
2020,1,K,18,Rodrigo Blankenship (IND),2,3,66.7,38,0,1,1,0,0,2,,1,8.0,8.0,4.9%,2
2020,1,K,19,Zane Gonzalez (CAR),1,3,33.3,56,0,0,0,0,1,3,,1,8.0,8.0,0.6%,3
2020,1,K,20,Sam Sloman (FA),2,3,66.7,35,0,0,2,0,0,2,,1,8.0,8.0,0.0%,2
2020,1,K,21,Greg Zuerlein (NYJ),1,2,50.0,33,0,0,1,0,0,2,,1,5.0,5.0,0.7%,2
2020,1,K,22,Jake Elliott (PHI),1,2,50.0,38,0,0,1,0,0,2,,1,5.0,5.0,26.1%,2
2020,1,K,23,Sam Ficken (FA),1,1,100.0,31,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2020,1,K,24,Ryan Succop (TB),1,2,50.0,38,0,0,1,0,0,2,,1,5.0,5.0,18.5%,2
2020,1,K,25,Dan Bailey (FA),1,1,100.0,35,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2020,1,K,26,Stephen Gostkowski (FA),1,4,25.0,25,0,1,0,0,0,1,,1,4.0,4.0,0.1%,2
2020,1,K,27,Graham Gano (NYG),1,1,100.0,21,0,1,0,0,0,1,,1,4.0,4.0,48.4%,1
2020,1,K,28,Jason Sanders (MIA),1,1,100.0,46,0,0,0,1,0,0,,1,4.0,4.0,1.5%,0
2020,1,K,29,Nick Folk (NE),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,86.1%,3
2020,1,K,30,Brandon McManus (DEN),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,86.4%,2
2020,1,K,31,Ka'imi Fairbairn (HOU),0,1,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,0.3%,2
2020,1,K,32,Austin Seibert (DET),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,0.5%,1
2020,1,K,33,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2020,2,K,1,Younghoe Koo (ATL),4,4,100.0,42,0,1,1,2,0,3,,1,17.0,17.0,15.6%,3
2020,2,K,2,Justin Tucker (BAL),4,4,100.0,47,0,1,2,1,0,3,,1,16.0,16.0,99.7%,3
2020,2,K,3,Rodrigo Blankenship (IND),4,4,100.0,44,0,1,2,1,0,2,,1,15.0,15.0,4.9%,2
2020,2,K,4,Randy Bullock (TEN),3,3,100.0,43,0,1,1,1,0,3,,1,13.0,13.0,1.0%,3
2020,2,K,5,Zane Gonzalez (CAR),3,3,100.0,49,0,1,1,1,0,3,,1,13.0,13.0,0.6%,3
2020,2,K,6,Harrison Butker (KC),3,3,100.0,58,0,0,1,0,2,0,,1,13.0,13.0,96.6%,1
2020,2,K,7,Daniel Carlson (LV),2,2,100.0,54,0,1,0,0,1,4,,1,12.0,12.0,92.0%,4
2020,2,K,8,Stephen Gostkowski (FA),2,2,100.0,51,0,0,0,1,1,3,,1,12.0,12.0,0.1%,4
2020,2,K,9,Ka'imi Fairbairn (HOU),3,3,100.0,45,0,0,1,2,0,1,,1,12.0,12.0,0.3%,1
2020,2,K,10,Mason Crosby (GB),2,2,100.0,43,0,0,1,1,0,4,,1,11.0,11.0,3.7%,4
2020,2,K,11,Greg Zuerlein (NYJ),2,2,100.0,46,0,0,1,1,0,4,,1,11.0,11.0,0.7%,4
